TrialId,Scenario,001 Please choose your gender. a)Male b)Female,002 Please enter your age.,003 Education. Please choose one. a)Some school but no degree  b)High school graduate  c)Some college but no degree  d)Bachelor’s degree e)Master’s degree f)Professional degree  g)Doctorate  h)Other,004 Employment status. Please choose one. a)Employed full-time  b)Employed part-time  c)Self-employed  d)Homemaker  e)Student  f)Retired  g)Unemployed  h)Other,"005 Annual gross household income. Please choose one. a)Less than $20,000  b)$20,000 to $34,999  c)$35,000 to $49,999  d)$50,000 to $74,999  e)$75,000 to $99,999  f)$100,000 or more",006 What is your average daily Internet usage in hours? Choose one of the answers below. a)Less than an hour b)1–2 h c)2–4 h d)4–6 h e)More than 6 h,007 How many times did you purchase products online in the last 12 months? Choose one of the answers below. a)Never b)Once or twice c)3–6 times d)Monthly e)Bi-Weekly (only in Study 2) f)Weekly,"008 What amount did you spend online in the last 12 months? Choose one of the answers below. a)0$ b)1–50$ c)51–100$ d)101–200$ e)201–500$ f)501–1,000$ g)Over 1,000$",009 Which social networks do you use on a regular basis (at least once a week)? Choose one or multiple answers below. a)Facebook b)Instagram c)Twitter d)Snapchat e)LinkedIn f)None of these,"010 How sensitive would you consider the ""Device used"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","011 How sensitive would you consider the ""Geograhical Location"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","012 How sensitive would you consider the ""Past browsing behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","013 How sensitive would you consider the ""Past shopping behavior"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","014 How sensitive would you consider the ""Social Media Data"" as an information source for personalized price discrimination? (1 = Not sensitive, 7 = Very sensitive)","015 How willing would you be to provide your ""Device used"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","016 How willing would you be to provide your ""Geograhical Location"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","017 How willing would you be to provide your ""Past browsing behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","018 How willing would you be to provide your ""Past shopping behavior"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","019 How willing would you be to provide your ""Social Media Data"" as information to the marketer? (1 = Not willing to provide, 7 = Very willing to provide)","020 The price I paid was… (1 = Extremely Unfair, 7 = Extremely Fair)","021 The price I paid was… (1 = Extremely Unacceptable, 7 = Extremely Acceptable)","022 The price I paid was… (1 = Extremely Unreasonable, 7 = Extremely Reasonable)","023 How likely would you be to buy something from this online shop? (1 = Very Unlikely, 7 = Very Likely)","024 How likely would you be to shop at this online shop in the future? (1 = Very Unlikely, 7 = Very Likely)","025 How likely would you be to return to this online shop? (1 = Very Unlikely, 7 = Very Likely)","026 Before making a purchase decision in the future, I would visit other sites to check their prices. (1 = Very Unlikely, 7 = Very Likely)","027 Before making a purchase decision in the future, I would search for more information about the prices of alternatives. (1 = Very Unlikely, 7 = Very Likely)","028 Before making a purchase decision in the future, I would visit other retailers for a lower price. (1 = Very Unlikely, 7 = Very Likely)","029 To me buying a new smartphone is… (1 = Unimportant, 7 = Important)","030 To me buying a new smartphone is… (1 = Boring, 7 = Interesting)","031 To me buying a new smartphone is… (1 = Irrelevant, 7 = Relevant)","032 To me buying a new smartphone is… (1 = Unexciting, 7 = Exciting)","033 To me buying a new smartphone is… (1 = Unappealing, 7 = Appealing)","034 To me buying a new smartphone is… (1 = Mundane, 7 = Fascinating)","035 To me buying a new smartphone is… (1 = Worthless, 7 = Valuable)",036 What is the price you paid for your new smartphone? Choose one of the answers below. a)$80 b)$100 c)$120,"037 The scenario presented is easy to understand. (1 = Strongly Disagree, 7 = Strongly Agree)","038 The scenario presented seems realistic to me, regardless of the prices stated. (1 = Strongly Disagree, 7 = Strongly Agree)"
215,Favored Customer,"a) Male, based on the earlier gender value and explanation.",47,"e) Master’s degree, reflecting my high level of education as previously indicated.","g) Unemployed, as indicated by the low employment number earlier.","d) $50,000 to $74,999, reflecting a moderate household income as explained earlier.","c) 2–4 h, a typical daily internet usage for someone with my profile.","c) 3–6 times, as I shop online regularly but not too frequently.","e) 201–500$, reflecting moderate online spending consistent with my purchase frequency.","a)Facebook e)LinkedIn, I use Facebook socially and LinkedIn for professional networking regularly.",5 I consider device used fairly sensitive for personalized price discrimination because it reveals a lot about a person's tech usage and budget.,6 Geographical location is very sensitive information as it can reflect economic status and be used unfairly in pricing.,"6 Past browsing behavior is quite sensitive since it reveals personal interests and buying intentions, impacting pricing fairness.",6 Past shopping behavior is also very sensitive because it directly reflects spending habits and preferences that could lead to discriminatory pricing.,5 Social media data is fairly sensitive since it reveals personal and social information that could influence pricing.,3 I'm hesitant to provide device information since it might be used to set prices higher unfairly.,2 I am mostly unwilling to provide my geographical location because it feels too intrusive and could be misused.,2 I am generally unwilling to share my past browsing behavior because it is private and could lead to price discrimination.,3 I am somewhat unwilling to provide past shopping behavior as it contains sensitive purchasing details but might be shared in limited contexts.,2 I prefer not to provide social media data because it is personal and could be exploited for unfair pricing.,"6 The price I paid was quite fair, especially compared to my friend's higher price.","6 The price I paid was mostly acceptable, as $100 seems reasonable for the smartphone.",6 The price I paid was mostly reasonable given the product and online purchase experience.,6 I would be quite likely to buy from this online shop again since the price I paid was fair and I've had good experiences before.,6 I am very likely to shop at this online shop again due to previous positive experiences and fair pricing.,6 I would be very likely to return to this online shop because I trust their pricing and service.,7 I am very likely to visit other sites to compare prices before making a purchase decision in the future.,7 I am very likely to search for more price information about alternatives before deciding on a purchase.,7 I am very likely to visit other retailers to find a lower price before making a purchase decision.,5 Buying a new smartphone is fairly important to me as it is a key daily communication tool.,4 Buying a new smartphone is somewhat interesting as it involves exploring new technology options.,5 Buying a new smartphone is quite relevant to my daily life and communication needs.,4 Buying a new smartphone is moderately exciting because I enjoy new gadgets but it’s a practical purchase.,5 Buying a new smartphone is appealing to me as it improves my connectivity and productivity.,3 Buying a new smartphone is somewhat mundane since it's a regular necessity rather than a rare event.,6 Buying a new smartphone is valuable to me because it supports my daily communication and work.,b) $100 I paid this price as stated in the scenario.,7 I strongly agree because the scenario about the price difference is clear and straightforward.,"6 I mostly agree because price differences online are common, so the scenario seems realistic to me."
216,Disadvantaged Customer,a) Male as I identified earlier based on the number 23.,57,a) Some school but no degree because my education level score was low (8).,"a) Employed full-time because my employment score was very high (91), indicating active employment.","c) $35,000 to $49,999 because my income score was moderate (42).",c) 2–4 h as a typical internet user with a full-time job and moderate income.,c) 3–6 times as I have bought online before but not too frequently.,e) 201–500$ because I shop online moderately throughout the year.,"a b e) Facebook, Instagram, and LinkedIn as I use a mix of social networks for both personal and professional purposes.",5 because I think device information can reveal personal traits but it's not the most sensitive data.,6 because location data can be very revealing about personal habits and privacy concerns.,5 because browsing behavior shows interests and preferences but is somewhat expected to be tracked online.,5 because what I buy personally is sensitive but expected to be collected by retailers.,"6 as social media data reveals a lot about personal life and opinions, so it feels quite sensitive.","4 because I am somewhat okay with sharing device info, but I still have privacy concerns.",3 I am reluctant to share my exact location due to privacy concerns.,4 somewhat willing because I understand it helps with personalization but still cautious.,5 I am relatively willing since sharing shopping data often leads to better deals and offers.,3 I am hesitant to share social media data because it feels very personal.,2 because paying $100 when my friend paid $80 feels unfair.,2 because the price difference makes me feel the price I paid was not acceptable.,2 because paying $20 more than my friend is unreasonable without explanation.,3 because the price discrepancy makes me doubt the fairness of the shop.,3 because I may consider other options after this price difference experience.,3 because I am cautious and might explore other shops before returning.,7 definitely very likely to compare prices due to this experience.,7 because I want to ensure I get the best price possible.,7 as I would try to find a better deal elsewhere next time.,6 because a smartphone is an important device for daily use and communication.,"5 because I find some aspects of buying a new smartphone interesting, such as comparing features and deals.",6 because smartphones are relevant to staying connected and productive in my life.,5 because getting a new phone can be exciting due to new features but also involves some hassle.,5 because a new smartphone is appealing as it improves my technology experience.,4 because it is somewhat mundane but also holds some fascination with new technology.,6 because a new smartphone adds significant value to daily life and connectivity.,b) $100 because that was the price I paid in the scenario.,7 because the scenario was clear and straightforward to grasp.,"6 because price differences in online shops do happen in real life, so the scenario feels realistic."
217,Disadvantaged Customer,a) Male aligns with the gender I identified earlier.,23,c) Some college but no degree fits my education level as explained before.,a) Employed full-time reflects my current job situation.,"f) $100,000 or more matches my high household income level.",c) 2–4 h daily usage fits my typical internet time.,c) 3–6 times best describes my online purchasing frequency.,e) $201–500 reflects my typical online spending in a year.,"a b e) I regularly use Facebook, Instagram, and LinkedIn for social and professional connections.",5 I consider the device used moderately sensitive for personalized price discrimination.,6 I feel quite sensitive about geographical location being used for price discrimination.,5 Past browsing behavior feels moderately sensitive to me for price discrimination.,4 Past shopping behavior seems somewhat sensitive but less than location or device.,6 I find social media data quite sensitive for use in price discrimination.,4 I'm somewhat willing to provide information about the device used to the marketer.,3 I am less willing to provide my geographical location due to privacy concerns.,"4 I am somewhat willing to share past browsing behavior, but with some reservations.",5 I'm reasonably willing to share past shopping behavior as it feels less intrusive.,3 I am less willing to provide social media data due to privacy concerns.,2 I feel the price I paid was quite unfair compared to my friend's lower price.,2 I find the price I paid fairly unacceptable given the disparity shown.,2 The price seems quite unreasonable due to the $20 difference.,4 I'm somewhat likely to buy again but with some hesitation now.,"4 I would somewhat consider shopping here again, but I'm cautious after this experience.","4 I might return, but my trust in the shop is diminished.",7 I am very likely to check other sites for prices before buying again.,7 I am very likely to research prices of alternatives before deciding to buy.,7 I am very likely to visit other retailers to find a better price next time.,6 Buying a new smartphone is important to me as it's essential for daily use.,5 Buying a new smartphone is fairly interesting because I like technology.,6 Buying a new smartphone is relevant to my lifestyle and needs.,5 The experience of buying a new smartphone feels somewhat exciting to me.,5 Buying a new smartphone is quite appealing as it improves my tech experience.,4 Buying a new smartphone is somewhat mundane but has moments of fascination.,6 Buying a new smartphone is valuable since it serves many daily functions.,b) $100 is the price I paid for my new smartphone as mentioned.,7 The scenario was very clear and easy to understand.,6 The scenario seems quite realistic based on common pricing differences in online shops.
218,Favored Customer,"b) Female, because the gender score I assigned earlier leaned towards female.",45,"e) Master’s degree, as I indicated having a high level of education.","g) Unemployed, according to the low employment score I assigned earlier.","c) $35,000 to $49,999, reflecting the moderate income level I described.","c) 2–4 h, as I use the internet regularly but not excessively.","c) 3–6 times, reflecting a moderate frequency of online shopping experiences.","d) 101–200$, considering I bought this smartphone for $100 and likely made a few other purchases.","a b e) Facebook Instagram and LinkedIn, as I tend to use social networks both for personal and professional purposes.",5 I consider the device used to be fairly sensitive information because it can reveal details about my technology preferences and possibly my economic status.,6 Geographical location is quite sensitive since it reveals where I live and can impact pricing based on regional economic differences.,"4 Past browsing behavior is somewhat sensitive as it shows my interests, but I am less concerned about it compared to location or device info.","5 Past shopping behavior is quite sensitive since it shows what I buy and how frequently, which can affect personalized prices.",6 Social media data is very sensitive because it contains a lot of personal and social information that companies can use to profile me.,3 I am somewhat reluctant to provide device information because it feels somewhat intrusive and potentially could influence pricing unfairly.,2 I am generally unwilling to share my geographical location as it feels too personal and sensitive.,"4 I am moderately willing to provide past browsing behavior since it can improve recommendations, but I have some privacy concerns.","5 I am relatively willing to share past shopping behavior because it can help tailor offers, though I remain cautious about how the data is used.",2 I am mostly unwilling to share social media data due to its highly personal nature and potential for misuse.,"4 I feel the price I paid was somewhat fair, but noticing someone else paid more for the same product makes me question the fairness slightly.","5 The price I paid seems acceptable since it was lower than my friend's price, but the price difference raises some concern.","5 The price I paid is fairly reasonable, considering it was $20 less than my friend's price for the same smartphone.","5 I am somewhat likely to buy again because I got a good price, but the price discrepancy with my friend lowers my trust a bit.","5 I would be somewhat likely to shop again, though I would watch prices more carefully to avoid paying more than others.","5 I am somewhat likely to return because I have previous positive experiences, but price fairness is now a concern.",7 I am very likely to check prices on other websites before buying to ensure I get the best deal.,7 I am very likely to research prices of alternative products before making a purchase to ensure fairness and value.,7 I am very likely to shop around other retailers to find a lower price before deciding.,6 Buying a new smartphone is important to me as it’s a significant and useful personal investment.,5 I find buying a new smartphone fairly interesting because I like exploring new technology features.,6 Buying a new smartphone feels relevant to my daily life as I use it for communication and work.,5 Buying a new smartphone is somewhat exciting because it's a useful upgrade and a chance to have better features.,5 Buying a new smartphone is appealing as it offers improved technology and convenience in daily use.,"4 Buying a new smartphone is somewhat mundane because it’s a routine necessity, though the technology aspect adds some fascination.",6 Buying a new smartphone is valuable to me since it enhances my connectivity and productivity.,"b) $100, as stated in the scenario.",7 I strongly agree that the scenario was easy to understand.,"6 I agree the scenario seems realistic, as price differences in online shopping can occur."
219,Same Price,a) Male as I associated the first number 12 with male.,47,d) Bachelor’s degree because the education level was represented as relatively high but not at the very top in my earlier explanation.,"c) Self-employed because I explained my employment status number 29 as closer to lower, which I interpreted as part-time or self-employed, and self-employed fits best.","d) $50,000 to $74,999 because my household income number 65 is in the mid to high range, indicating a moderate middle income bracket.","c) 2–4 h because as a self-employed person likely using the internet for work and personal life, this range fits well.",c) 3–6 times because I shop online regularly but not extremely frequently.,"e) 201–500$ because I made multiple purchases online over the year, including this smartphone at $100, so total spending would be in this range.","a b e) Facebook Instagram and LinkedIn because I use Facebook for social connections, Instagram for visual content, and LinkedIn for professional networking regularly.","5 Device used is somewhat sensitive because it can reveal personal preferences, but not as much as more private data.",6 Geographical location is quite sensitive because it can be linked to privacy concerns and potential misuse.,6 Past browsing behavior is highly sensitive since it reflects personal interests and habits that users might not want to be tracked.,5 Past shopping behavior is moderately sensitive because it reveals consumer habits but is often expected to be used for recommendations.,7 Social media data is very sensitive since it contains a lot of personal information and interactions that users consider private.,4 I am moderately willing to provide device information as it is less sensitive and sometimes necessary for service optimization.,"3 I am somewhat hesitant to provide geographical location due to privacy concerns, so my willingness is low to moderate.",2 I am generally not willing to share past browsing behavior as it feels too personal and private.,"4 I am somewhat willing to share past shopping behavior since it can help with better recommendations, though I still have some reservations.",1 I am not willing at all to provide social media data as it feels too intrusive and personal.,7 The price I paid was extremely fair because it matched what my friend paid and seemed reasonable for the smartphone.,7 The price I paid was extremely acceptable since it was the same as my friend's price and aligned with my expectations.,7 The price I paid was extremely reasonable because it matched the market price and was consistent with what my friend paid.,6 I am very likely to buy from this online shop again because I trust it from previous purchases and the price was fair.,6 I am very likely to shop at this online shop in the future due to my positive experience and trust in their pricing.,6 I am very likely to return to this online shop because of my satisfaction with the purchase and consistent pricing.,5 I would be somewhat likely to visit other sites to compare prices before making a future purchase to ensure I get the best deal.,6 I am very likely to search for more information about alternative prices before making a purchase decision to make informed choices.,"5 I am somewhat likely to visit other retailers for a lower price, but I also value convenience and trust in known shops.",6 Buying a new smartphone is important to me because it is a key tool for communication and work.,5 Buying a new smartphone is interesting because I enjoy exploring new technology features.,6 Buying a new smartphone is relevant to me as it impacts my daily life and connectivity.,5 Buying a new smartphone is exciting because it involves getting new technology and options.,6 Buying a new smartphone is appealing because I look forward to improved features and performance.,4 Buying a new smartphone is somewhat mundane as it is a regular necessity but still has some fascinating aspects with new models.,6 Buying a new smartphone is valuable because it supports my communication and productivity needs.,b) $100 because that is the exact price I stated I paid for the smartphone.,7 I strongly agree the scenario presented is easy to understand as it was clear and straightforward.,6 I agree the scenario seems realistic as buying the same smartphone on the same day from the same shop is plausible.
22,Disadvantaged Customer,"a) Male, as explained in the warmup based on the first number.",57,"c) Some college but no degree, corresponding to the number 8 from the warmup explanation.","a) Employed full-time, matching the high employment level of 91.","c) $35,000 to $49,999, as the income level 46 suggests a moderate household income.",c) 2–4 h daily internet usage is typical for me to research and stay connected.,c) 3–6 times I usually buy online a few times a year.,d) 101–200$ fits well with my usual online spending frequency and amount.,"a c e) Facebook, Twitter and LinkedIn are the ones I use regularly for news and networking.",5 Device used feels fairly sensitive as it can reveal personal habits and preferences.,"6 Geographical location is quite sensitive as it can reveal where I live and move, affecting privacy.",7 Past browsing behavior feels very sensitive because it reveals my interests and habits extensively.,6 Past shopping behavior is quite sensitive since it reflects my purchasing preferences and financial habits.,"6 Social media data is very sensitive as it includes personal opinions, relationships, and lifestyle details.",3 I am somewhat reluctant to provide device info due to privacy concerns.,2 I am not very willing to share my geographical location because it feels too intrusive.,1 I am not willing at all to provide past browsing behavior as it is very personal information.,"3 I am somewhat reluctant to provide past shopping behavior, as it reveals personal spending habits.",2 I am generally unwilling to provide social media data due to its personal nature.,2 The price I paid felt quite unfair since my friend got the same phone for much less.,2 The price I paid felt mostly unacceptable given the price difference with my friend.,2 The price I paid seemed unreasonable compared to my friend's lower price.,3 I would be somewhat unlikely to buy from this shop again due to the price discrepancy.,3 I am fairly unlikely to shop at this online store in the future because of the unfair price issue.,3 I am somewhat unlikely to return due to the unpleasant pricing experience.,7 I would very likely check other sites first to avoid being overcharged again.,7 I would definitely search for alternative prices to make a more informed decision.,7 I am very likely to visit other retailers to find a better price next time.,6 Buying a new smartphone is important to me as it affects my daily communication and tasks.,5 Buying a new smartphone is quite interesting as I enjoy new technology and features.,6 Buying a new smartphone is very relevant to my lifestyle and needs.,"5 It is moderately exciting to buy a new smartphone, given the new features and upgrades.",5 Buying a new smartphone is fairly appealing to me as I like staying updated with tech.,4 Buying a new smartphone is somewhat interesting but not entirely fascinating.,6 Buying a new smartphone is valuable because it improves my daily communication and productivity.,b) $100 as stated in the scenario for my purchase price.,7 The scenario is very clear and straightforward to understand.,"6 The scenario seems quite realistic, as price disparities do happen online."
220,Disadvantaged Customer,"a) Male, I see myself as male based on the earlier description.",37,"d) Bachelor’s degree, reflecting a moderate to high level of education as previously noted.","a) Employed full-time, consistent with the high employment score indicated before.","f) $100,000 or more, as the income score was high, close to the top of the scale.","c) 2–4 h, this is a common average daily usage time for someone with a moderately intense internet presence.","c) 3–6 times, I shop online occasionally but not extremely frequently.","e) 201–500$, reflecting moderate online spending in the past year.","a b e) Facebook, Instagram, and LinkedIn, these are common networks I engage with regularly.",5 Device used feels fairly sensitive as it reveals personal preferences and usage patterns.,6 Geographical location is quite sensitive since it can reveal where I live and sometimes personal habits.,5 Past browsing behavior feels moderately sensitive as it shows my interests and shopping habits.,4 Past shopping behavior is somewhat sensitive but less so than browsing behavior because it's factual purchase history.,"6 Social media data is very sensitive since it contains personal opinions, connections, and detailed life information.",3 I am somewhat hesitant to share device information due to privacy concerns.,2 I am not very willing to share my geographical location because it's quite personal.,3 I am cautious about sharing browsing behavior but might consider it under some conditions.,4 I am somewhat willing to share my past shopping behavior as it feels less intrusive.,2 I am generally unwilling to share social media data due to privacy and personal nature.,1 The price I paid feels extremely unfair compared to my friend's lower price.,1 The price I paid feels extremely unacceptable given the $20 difference with my friend.,2 The price I paid seems quite unreasonable given that my friend paid significantly less.,3 I am somewhat unlikely to buy from this shop soon because of this pricing discrepancy.,"3 Due to the perceived unfair pricing, I am somewhat unlikely to shop there again soon.",3 I am hesitant and somewhat unlikely to return to this online shop given this experience.,7 I am very likely to compare prices on other sites before buying again.,7 I am very likely to research prices of alternatives before deciding on a purchase.,7 I am very likely to check other retailers to find a lower price before buying.,6 Buying a new smartphone is important to me as it is a key device for daily use.,5 Buying a new smartphone is somewhat interesting because I enjoy the technology but it can be overwhelming.,6 Buying a new smartphone feels quite relevant to my lifestyle and communication needs.,5 Buying a new smartphone is somewhat exciting as it involves new technology and features.,5 Buying a new smartphone is fairly appealing because of the benefits and enjoyment it offers.,4 Buying a new smartphone is somewhat mundane as it is a regular activity but still holds some fascination.,6 Buying a new smartphone is valuable as it significantly enhances my daily life and productivity.,"b) $100, as stated in the scenario.",7 The scenario was straightforward and easy to understand.,7 The scenario feels realistic because price differences in online shopping can happen.
221,Disadvantaged Customer,"a) Male, as explained earlier, I am imagining myself as male.",23,"d) Bachelor’s degree, as mentioned before, I have a Bachelor's degree.","a) Employed full-time, I am currently working full-time as explained earlier.","f) $100,000 or more, my household income is high, near the top of the scale as mentioned before.","c) 2–4 h, I typically spend a moderate amount of time online each day for work and entertainment.","c) 3–6 times, I shop online occasionally but not very frequently.","e) 201–500$, I have made several purchases online adding up to this range.","a b e) Facebook, Instagram, LinkedIn are the platforms I use regularly for social and professional connections.",5 I consider the device used as moderately sensitive information for personalized price discrimination.,6 Geographical location feels quite sensitive because it can reveal a lot about my personal circumstances and influence pricing unfairly.,"5 Past browsing behavior is fairly sensitive because it shows my preferences and habits, which can affect pricing.",5 Past shopping behavior is fairly sensitive since it reflects my spending habits and can be used to adjust prices.,6 Social media data feels quite sensitive because it can reveal a lot about my personal life and preferences.,4 I am somewhat neutral but slightly hesitant to provide device information to marketers.,2 I am not very willing to provide my geographical location due to privacy concerns.,3 I am reluctant to provide past browsing behavior because it feels personal and invasive.,4 I am somewhat willing to provide past shopping behavior since it relates to purchases but still cautious.,2 I am not willing to provide my social media data because it feels too personal and private.,"2 The price I paid feels unfair, especially knowing my friend paid significantly less.",2 The price I paid was mostly unacceptable considering the difference compared to my friend's price.,2 The price I paid seems quite unreasonable when I see someone else got the same product for less.,3 I would be somewhat unlikely to buy again given the unfair price difference with my friend.,3 I would be somewhat unlikely to shop there again because of the pricing discrepancy.,3 I am somewhat unlikely to return due to the unfair price difference experience.,7 I would definitely check prices on other sites before buying to avoid paying more.,7 I am very likely to research prices of alternatives to ensure I get the best deal.,7 I would definitely look for other retailers offering a lower price before buying.,5 Buying a new smartphone is fairly important to me as it is a significant device for daily use.,6 Buying a new smartphone is interesting because of the technology and features involved.,6 Buying a new smartphone is quite relevant to me as it impacts my communication and productivity.,5 Buying a new smartphone is somewhat exciting because it's a chance to get new technology.,5 Buying a new smartphone is somewhat appealing as it offers useful upgrades and features.,5 Buying a new smartphone is fairly fascinating since I am interested in new technology.,6 Buying a new smartphone is quite valuable to me for daily use and staying connected.,"b) $100, as stated in the scenario, I paid $100 for the smartphone.",7 The scenario was straightforward and easy to understand.,6 The scenario seems quite realistic given how price differences can occur in online shopping.
222,Disadvantaged Customer,"b) Female, as explained earlier in the warmup.",37,"d) Bachelor’s degree, as previously established in the warmup explanation.","a) Employed full-time, consistent with my earlier description.","f) $100,000 or more, reflecting the high income associated with the 96 rating given.","c) 2–4 h, as that is a practical amount of daily internet usage for someone in my age and professional situation.","c) 3–6 times, as I am a regular but not excessive online shopper.","e) 201–500$, considering my moderate level of online shopping throughout the year.","a) Facebook b) Instagram e) LinkedIn, as I use these regularly for social and professional connections.",5 I consider the device used fairly sensitive because it can reveal personal tech preferences and influence pricing.,6 Geographical location is quite sensitive as it can indicate where I live and potentially my economic situation.,5 Past browsing behavior is fairly sensitive since it reveals my interests and shopping patterns.,6 Past shopping behavior is very sensitive because it directly relates to my purchasing habits and budget.,"6 Social media data is very sensitive as it reveals personal opinions, connections, and lifestyle details.",3 I am somewhat reluctant to provide device information as it feels personal.,2 I am not very willing to share my geographical location due to privacy concerns.,3 I am somewhat unwilling to share past browsing behavior as it feels intrusive.,3 I am somewhat hesitant to provide past shopping behavior due to privacy concerns.,2 I am not very willing to share my social media data because it is quite personal.,1 The price I paid feels extremely unfair because my friend paid much less for the same product.,1 The price I paid is extremely unacceptable given the discrepancy with my friend's price.,1 The price I paid seems extremely unreasonable compared to my friend’s price.,3 I am somewhat unlikely to buy again from this shop because of the pricing difference.,3 I am somewhat unlikely to shop there again due to the unfair pricing experience.,3 I am somewhat unlikely to return because of the price discrepancy issue.,7 I am very likely to check other sites first to avoid overpaying again.,7 I am very likely to search for price alternatives to make an informed decision.,7 I am very likely to visit other retailers to find a better price.,6 Buying a new smartphone is important to me since it affects my daily communication and work.,5 Buying a new smartphone is interesting because of the technology involved.,6 Buying a new smartphone is relevant as it impacts my connectivity and lifestyle.,5 Buying a new smartphone is exciting as it means getting the latest features.,6 Buying a new smartphone is appealing because I value having up-to-date technology.,4 Buying a new smartphone is somewhat fascinating but also a routine purchase.,6 Buying a new smartphone is valuable as it supports many aspects of my daily life.,"b) $100 I paid $100 for the smartphone, as stated in the scenario.",7 I strongly agree that the scenario is easy to understand.,6 I agree the scenario seems realistic as price differences can happen in online shopping.
223,Same Price,"a) Male because my gender is represented by the first number 12, which corresponds to male.",37,"d) Bachelor’s degree because my education score (58) suggests a medium level, which fits a Bachelor's degree.","a) Employed full-time because my employment score (83) indicates a high level, fitting full-time employment.","f) $100,000 or more because my household income score (95) indicates a high income bracket.","c) 2–4 h because I use the internet moderately throughout the day, not excessively but more than just an hour or two.",c) 3–6 times because I shop online a few times a year but not very frequently.,"e) 201–500$ because I have made multiple purchases, and my total spending falls in this moderate range.",a) Facebook b) Instagram because I regularly use these two social networks to stay connected with friends and keep up with trends.,5 because I find the device used moderately sensitive information for personalized price discrimination.,"6 because I consider geographical location quite sensitive, as it can reveal where I live and may affect pricing unfairly.","5 because past browsing behavior reveals my interests and habits, which feels fairly sensitive to me.","5 because past shopping behavior is personal and can be used to target prices, so it feels moderately sensitive.","6 because social media data contains a lot of personal information and opinions, making it quite sensitive for price discrimination.","4 because I am somewhat willing to share device information, but I have some reservations about privacy.",3 because I am hesitant to share my geographical location due to privacy concerns.,3 because I feel uncomfortable sharing detailed browsing history with marketers.,"4 because I am somewhat willing to share past shopping behavior as it can help marketers offer better deals, but I still have concerns.",2 because I am mostly unwilling to share social media data due to its highly personal nature.,"7 because I paid $100 for my smartphone and my friend paid the same, so the price feels fair.",7 because the price of $100 is acceptable and matches what my friend paid.,7 because the $100 price is reasonable and in line with what others paid for the same smartphone.,"7 because I have had a positive experience buying from this online shop, including this recent purchase with a fair price.","7 because the experience and pricing were good, making me very likely to shop there again.","7 because I had a smooth purchase experience and fair pricing, so I am very likely to return.",6 because I usually compare prices on different sites before buying to ensure I get a good deal.,6 because I like to research and compare alternative prices before making a purchase decision to avoid overpaying.,6 because I often check other retailers to find the best price before buying.,"5 because buying a new smartphone is important to stay updated with technology, but it’s not the highest priority compared to other things.",5 because I find buying a new smartphone somewhat interesting as it involves choosing features and brands.,6 because buying a new smartphone is relevant to my daily life and communication needs.,"5 because buying a new smartphone is somewhat exciting as it's a chance to get new tech, but not extremely thrilling.",6 because I find buying a new smartphone appealing due to the benefits and new features it offers.,"4 because buying a new smartphone is somewhat mundane since it's a common purchase, but it has interesting aspects too.",6 because buying a new smartphone is valuable for staying connected and accessing important features.,b) $100 because that is the price I paid for my black smartphone in the online shop.,7 because the scenario with me and my friend buying the same smartphone at the same price from the same shop is clear and straightforward.,7 because it's believable that two friends buy the same smartphone from the same shop at the same price.
